sample,variable,n,mean,std,min,max,skew,kurtosis,pct_zero,iqr,p01,p05,p10,p25,p50,p75,p90,p95,p99
all_rows,H_16d_raw,1414607,0.1256511772850229,0.18333749741816735,0.0,1.0000000035207643,2.6288995731762785,6.712088601777882,0.0062208090303526,0.09826788750959128,0.007661496684574339,0.013094434786233747,0.01720903021058132,0.027475233959173624,0.052779248057402084,0.1257431214687649,0.34652501919109724,0.5885995210785266,0.8673512372128754
all_rows,lag_pool_raw_count,1453840,2318.287383068288,1464.2460224310887,0.0,8734.0,0.16822086985740503,-0.2606259454502715,0.7090876575138942,2563.0,21.0,134.0,273.0,797.0,2448.0,3360.0,4113.0,4480.0,5865.0
all_rows,lag_weight,1453840,714.50795724054,490.58901514643725,0.0,3422.5989037126924,0.4520610832529339,0.055465327965688704,0.7078495570351621,804.2699333260658,6.83590359134451,40.20955413504745,77.0050392879278,237.51441181768075,716.5718740773932,1041.7843451437466,1358.5537960926645,1524.5488761087215,1905.612090116134
all_rows,lag_kish_n,1453840,1403.5830435715072,908.0442865368104,0.0,5900.138143123051,0.3031338978762207,0.0196226902921266,0.7081934738348099,1552.4154348104707,13.23068634609738,81.74908032212204,165.26671222272813,483.65369944487526,1450.41158092031,2036.069134255346,2529.628770237737,2808.2136548442086,3663.4932705041547
all_rows,V_lag,1453840,6.121876053313263,1.2405158699473782,0.0,8.138447587792626,-1.7114033758326,3.893306771969523,0.7090876575138942,1.4752199342066694,2.0587161895763906,3.718670125953382,4.356773430858179,5.474429735411278,6.575873115546968,6.949649669617948,7.214911833788099,7.330109543046093,7.553083171231092
all_rows,G_lag_raw,1405190,0.10884850069229193,0.16373581777914345,-7.42356423149395e-19,1.0000000236238533,2.940253228711937,8.793558965066198,0.0024196016197097904,0.07648083360047384,0.007301600908434448,0.012686903646639372,0.016657982198849248,0.026234798299760102,0.048160960249078955,0.10271563190023393,0.2639692382635937,0.5046117366634386,0.8178339618529882
all_rows,G_lag_residual,1308113,0.08467865600323012,0.15011496431887342,-9.062592277229584e-19,0.9999999919310497,3.4081466758943284,12.204699542314417,0.022704460547368615,0.04557510453777949,0.003509105481902235,0.009393717275923941,0.01282815043023317,0.019580383517781273,0.03181430617919478,0.06515548805556076,0.20269612639306744,0.4332081668696642,0.8061940518364132
all_rows,V_lag_completed,1453840,6.107545093575679,1.2361075434215594,0.0,8.138447587792626,-1.7204947743222725,3.927238011367975,0.7090876575138942,1.4547027872943987,2.0571663866453718,3.7066695764459254,4.347280038623767,5.473417284153455,6.565580397136997,6.928120071447854,7.192226536717113,7.310240871628127,7.543980803507993
all_rows,G_lag_completed_raw,1405191,0.10900244705347183,0.16396629628310605,-8.120408865766805e-19,1.0000000236238533,2.9370837318118643,8.768911497670283,0.002419599897807487,0.0766702277469936,0.007300212104177449,0.012685241078142392,0.01664645458362823,0.026229509978824606,0.04817084819329442,0.1028997377258182,0.2643380764018024,0.5059572262311572,0.8178339618529882
all_rows,boilerplate_share,1453840,0.250859797000885,0.3470686078071594,0.0,1.0,0.9549700617790222,-0.6171156167984009,61.14895724426347,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.800000011920929,1.0,1.0
all_rows,loanAmount,1453840,579.6951693446322,2017.686793166125,5.0,500000.0,138.64279108838448,28705.67111654748,0.0,400.0,75.0,100.0,125.0,200.0,325.0,600.0,1050.0,1675.0,4225.0
all_rows,borrowerCount,1453840,1.690689484399934,2.9268514488428363,1.0,50.0,5.997218655612516,43.24277109313571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,17.0
all_rows,country_ppp,1453840,2861.0431120343364,1281.3166845744859,486.0,4321.0,-0.1710208818462623,-1.3539915357274657,0.0,2677.0,616.0,772.0,1043.0,1644.0,2790.0,4321.0,4321.0,4321.0,4321.0
all_rows,log_loan_amount,1453840,5.908197064294721,0.8425992919721316,1.791759469228055,13.122365377402328,0.6433797304329556,1.0477451072397592,0.0,1.0952900264761318,4.330733340286331,4.61512051684126,4.836281906951478,5.303304908059076,5.786897381366708,6.398594934535208,6.957497370876951,7.424165281042028,8.349011198176003
all_rows,log_borrower_count,1453840,0.8206968600592587,0.43263867427099456,0.6931471805599453,3.9318256327243257,3.7359520774484007,13.89151477730104,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.791759469228055,2.8903717578961645
all_rows,log_repayment_term,1453840,2.521568175165694,0.3429799380361209,1.0986122886681098,4.897839799950911,0.5459019153570484,0.8662527637500865,0.0,0.5108256237659905,1.791759469228055,2.0794415416798357,2.1972245773362196,2.1972245773362196,2.5649493574615367,2.70805020110221,2.9444389791664403,3.091042453358316,3.5553480614894135
all_rows,log_platform_posting_7d,1453840,7.953019978759447,0.3853533558229079,0.0,9.05122740031911,-0.5237260696108164,2.4123812937325244,6.878335992956583e-05,0.43927074572277114,6.950814768442584,7.241366283322318,7.438971592395862,7.748028524432376,7.982757702011113,8.187299270155147,8.4071550862073,8.54830418644129,8.863136150709881
all_rows,active_raw_Cz,1453840,-0.08732286095619202,1.112701416015625,-4.897120952606201,1.7009397745132446,-1.2999074459075928,1.4329696893692017,0.0,1.262358844280243,-3.4973742961883545,-2.4143824577331543,-1.7954752445220947,-0.5931122899055481,0.2838885188102722,0.6692465543746948,0.973116397857666,1.1661266088485718,1.4077359437942505
all_rows,active_raw_Hz,1412618,0.04898195341229439,1.0911927223205566,-0.6983932256698608,6.046809673309326,3.0113205909729004,10.029618263244629,0.0,0.5819772146642208,-0.6504232174158097,-0.613650894165039,-0.5869139015674592,-0.5210432857275009,-0.36719636619091034,0.060933928936719894,1.2714984178543092,2.2609414935111998,5.08408260345459
all_rows,active_raw_CH,1412618,-0.2183343768119812,1.6092305183410645,-26.337636947631836,4.570896625518799,-6.35713529586792,61.787322998046875,0.0,0.4862978868186474,-7.486246180534363,-1.8045210421085354,-0.5850066542625427,-0.2883952856063843,-0.06532811746001244,0.1979026012122631,0.7109360098838812,1.1642416536808011,2.1061879491806055
all_rows,active_raw_Vz,1453840,-0.09267009794712067,1.1656749248504639,-5.845210552215576,1.8022407293319702,-1.7114033699035645,3.8933072090148926,0.0,1.3862192332744598,-3.910697615146637,-2.3508894443511963,-1.751283311843872,-0.7010557055473328,0.3339370936155319,0.6851635277271271,0.9344223260879516,1.042670053243637,1.2521916627883911
all_rows,active_raw_Gz,1405190,0.036401476711034775,1.0633465051651,-0.6704912781715393,5.823790073394775,2.940253496170044,8.793559074401855,0.0,0.49668806575937197,-0.6230726623535157,-0.5880989760160447,-0.5623096644878387,-0.500115156173706,-0.3577204793691635,-0.0034270904143340886,1.0437991619110107,2.6065992593765386,4.64075231552124
all_rows,active_raw_VG,1405190,-0.25238165259361267,1.1999897956848145,-33.66425704956055,6.002322673797607,-4.600694179534912,35.19225311279297,0.0,0.3944127168506384,-5.444658093452454,-2.1379359602928165,-0.5830126404762268,-0.32748066633939743,-0.13484317064285278,0.06693205051124096,0.5890077114105225,0.9182502925395967,1.6898804473876956
all_rows,active_residual_Hz,1315197,0.06663265079259872,1.1389951705932617,-0.6041086912155151,7.155130386352539,3.6359143257141113,14.883919715881348,0.0,0.4367987774312496,-0.5727817797660828,-0.5270233750343323,-0.5004177927970886,-0.44603076577186584,-0.3432246744632721,-0.009231988340616226,1.0284708023071323,2.27924551963806,5.853946208953857
all_rows,active_residual_Gz,1308113,0.04933870956301689,1.0969001054763794,-0.5694139003753662,6.737652778625488,3.408146619796753,12.204699516296387,0.0,0.33302032947540283,-0.5437726378440857,-0.5007733702659607,-0.47567774057388307,-0.42633870244026184,-0.3369446098804474,-0.09331837296485901,0.9117002964019776,2.596067190170288,5.321500015258778
all_rows,active_residual_CH,1315197,-0.2652142345905304,1.6213933229446411,-30.95509147644043,5.495859146118164,-7.788793563842773,91.94178771972656,0.0,0.4106546714901924,-7.218950290679931,-1.7583931684494019,-0.5874831676483154,-0.28768011927604675,-0.09875413030385971,0.12297455221414566,0.526805996894838,0.9165213108062742,1.8562446117401126
all_rows,active_residual_VG,1308113,-0.2907465398311615,1.246048927307129,-38.390071868896484,6.925776481628418,-5.595431327819824,49.02763748168945,0.0,0.33282362297177315,-5.710692138671875,-2.01787314414978,-0.5324264526367187,-0.302045613527298,-0.14355704188346863,0.030778009444475174,0.4349297583103182,0.6901091933250426,1.4240813541412334
